931
none
0.000000, 0.000000, 0.000000
28.888889, 4.888889, 7.111111
28.888889, 4.888889, 7.111111
25.313131, 2.676768, 1.777778
40.409091, 8.545455, 1.500000
28.500000, 2.000000, 0.954545
33.250000, 2.500000, 3.795455
31.295455, 7.590909, 0.750000
37.954545, 10.409091, 2.500000
25.500000, 5.500000, 1.500000
26.500000, 1.500000, 0.000000
35.000000, 4.000000, 1.000000
21.000000, 3.500000, 0.000000
114.000000, 19.500000, 6.000000
471.750000, 86.250000, 26.250000
538.750000, 73.650000, 8.550000
472.800000, 50.000000, 16.200000
722.400000, 87.800000, 6.400000
676.000000, 75.000000, 14.600000
614.600000, 61.800000, 20.200000
676.800000, 50.200000, 17.200000
617.800000, 52.000000, 8.400000
560.800000, 52.400000, 11.200000
536.200000, 46.000000, 6.000000
590.100000, 43.400000, 6.000000
475.500000, 32.000000, 10.500000
483.888889, 44.444444, 8.722222
454.511111, 41.355556, 11.577778
504.600000, 47.400000, 6.400000
499.800000, 43.800000, 13.000000
501.200000, 40.111111, 9.911111
435.200000, 38.688889, 5.088889
393.709091, 31.654545, 5.981818
362.757576, 27.989899, 6.595960
404.333333, 26.666667, 6.777778
316.200000, 32.888889, 2.644444
382.200000, 32.600000, 4.000000
287.822222, 23.400000, 4.577778
291.277778, 29.500000, 5.222222
251.500000, 26.333333, 4.333333
280.000000, 28.666667, 3.166667
263.454545, 36.863636, 6.409091
251.045455, 27.136364, 1.590909
214.000000, 17.500000, 2.000000
197.000000, 16.000000, 2.500000
239.000000, 25.500000, 6.500000
174.500000, 21.000000, 4.500000
199.500000, 13.500000, 5.500000
179.722222, 20.666667, 2.388889
174.277778, 29.833333, 4.111111
254.500000, 26.500000, 3.500000
245.555556, 21.000000, 3.500000
241.944444, 14.000000, 0.000000
195.500000, 17.000000, 3.000000
268.500000, 20.500000, 5.500000
247.500000, 24.500000, 4.500000
216.500000, 22.000000, 9.000000
205.000000, 21.500000, 6.500000
202.000000, 22.000000, 4.500000
221.000000, 23.000000, 2.500000
191.500000, 20.000000, 3.500000
210.500000, 22.000000, 5.500000
193.611111, 17.055556, 2.166667
180.111111, 16.000000, 4.333333
150.777778, 16.444444, 0.500000
172.500000, 19.500000, 1.500000
99.500000, 17.000000, 1.500000
130.500000, 15.500000, 3.500000
109.000000, 14.500000, 2.500000
85.000000, 9.500000, 3.000000
252.500000, 21.000000, 3.500000
91.000000, 7.500000, -1.500000
90.500000, 11.000000, 0.500000
73.000000, 9.000000, -0.500000
64.000000, 8.000000, 0.500000
54.045455, 5.772727, 0.545455
59.121212, 3.838384, 0.454545
70.333333, 6.888889, 0.000000
45.500000, 5.500000, 0.000000
49.000000, 9.000000, 0.000000
43.000000, 5.000000, 2.000000
58.500000, 3.571429, 0.000000
60.888889, 3.373016, -1.000000
43.911111, 1.555556, 0.000000
33.200000, 2.400000, 0.000000
44.000000, 6.800000, 1.200000
27.600000, 5.000000, 0.800000
20.000000, 3.400000, 0.000000
20.800000, 1.400000, 0.000000
17.236364, 1.545455, 0.000000
22.272727, 1.545455, 1.000000
13.490909, 1.509091, -1.000000
25.100000, 0.900000, 0.000000
15.833333, 1.500000, 0.000000
15.266667, 0.600000, 0.000000
13.900000, 0.400000, 0.000000
15.500000, 0.500000, 0.500000
22.500000, 1.000000, 2.000000
17.785714, 3.928571, 0.500000
10.314286, 3.371429, 0.000000
16.000000, 3.000000, 0.000000
